label,position,val-2,val-3,val-4,val-5,val-6,val-7,val-8,val-9
label_7,4036,0,0,0,1,0,0,0,0
label_7,4037,0,0,0,1,0,0,0,0
label_7,4038,0,0,0,1,0,0,0,0
label_7,4039,0,0,0,1,0,0,0,0
label_7,4040,0,0,0,1,0,0,0,0
label_7,4041,0,0,0,1,0,0,0,0
label_7,4042,0,0,0,1,0,0,0,0
label_7,4043,0,0,0,1,0,0,0,0
label_7,4044,0,0,0,1,0,0,0,0
label_7,4045,0,0,0,1,0,0,0,0
label_7,4046,0,0,0,1,0,0,0,0
label_7,4047,0,0,0,1,0,0,0,0
label_7,4048,0,0,0,1,0,0,0,0
label_7,4049,0,0,0,1,0,0,0,0
label_7,4050,0,0,0,1,0,0,0,0
label_7,4051,0,0,0,1,0,0,0,0
label_7,4052,0,0,0,1,0,0,0,0
label_7,4053,0,0,0,1,0,0,0,0
label_7,4054,0,0,0,1,0,0,0,0
label_7,4055,0,0,0,1,0,0,0,0
label_7,4056,0,0,0,1,0,0,0,0
label_7,4057,0,0,0,1,0,0,0,0
label_7,4058,0,0,0,1,0,0,0,0
label_7,4059,0,0,0,1,0,0,0,0
label_7,4060,0,0,0,1,0,0,0,0
label_7,4061,0,0,0,1,0,0,0,0
label_7,4062,0,0,0,1,0,0,0,0
label_7,4063,0,0,0,1,0,0,0,0
label_7,4064,0,0,0,1,0,0,0,0
label_7,4065,0,0,0,1,0,0,0,0
label_7,4066,0,0,0,1,0,0,0,0
label_7,4067,0,0,0,1,0,0,0,0
label_7,4068,0,0,0,1,0,0,0,0
label_7,4069,0,0,0,1,0,0,0,0
label_7,4070,0,0,0,1,0,0,0,0
label_7,4071,0,0,0,1,0,0,0,0
label_7,4072,0,0,0,1,0,0,0,0
label_7,4073,0,0,0,1,0,0,0,0
label_7,4074,0,0,0,1,0,0,0,0
label_7,4075,0,0,0,1,0,0,0,0
label_7,4076,0,0,0,1,0,0,0,0
label_7,4077,0,0,0,1,0,0,0,0
label_7,4078,0,0,0,1,0,0,0,0
label_7,4079,0,0,0,1,0,0,0,0
label_7,4080,0,0,0,1,0,0,0,0
label_7,4081,0,0,0,1,0,0,0,0
label_7,4082,0,0,0,1,0,0,0,0
label_7,4083,0,0,0,1,0,0,0,0
label_7,4084,0,0,0,1,0,0,0,0
label_7,4085,0,0,0,1,0,0,0,0
label_7,4086,0,0,0,1,0,0,0,0
label_7,4087,0,0,0,1,0,0,0,0
label_7,4088,0,0,0,1,0,0,0,0
label_7,4089,0,0,0,1,0,0,0,0
label_7,4090,0,0,0,1,0,0,0,0
label_7,4091,0,0,0,1,0,0,0,0
label_7,4092,0,0,0,1,0,0,0,0
label_7,4093,0,0,0,1,0,0,0,0
label_7,4094,0,0,0,1,0,0,0,0
label_7,4095,0,0,0,1,0,0,0,0
label_7,4096,0,0,0,1,0,0,0,0
label_7,4097,0,0,0,1,0,0,0,0
label_7,4098,0,0,0,1,0,0,0,0
label_7,4099,0,0,0,1,0,0,0,0
label_7,4100,0,0,0,1,0,0,0,0
label_7,4101,0,0,0,1,0,0,0,0
label_7,4102,0,0,0,1,0,0,0,0
label_7,4103,0,0,0,1,0,0,0,0
label_7,4104,0,0,0,1,0,0,0,0
label_7,4105,0,0,0,1,0,0,0,0
label_7,4106,0,0,0,1,0,0,0,0
label_7,4107,0,0,0,1,0,0,0,0
label_7,4108,0,0,0,1,0,0,0,0
label_7,4109,0,0,0,1,0,0,0,0
label_7,4110,0,0,0,1,0,0,0,0
label_7,4111,0,0,0,1,0,0,0,0
label_7,4112,0,0,0,1,0,0,0,0
label_7,4113,0,0,0,1,0,0,0,0
label_7,4114,0,0,0,1,0,0,0,0
label_7,4115,0,0,0,1,0,0,0,0
label_7,4116,0,0,0,1,0,0,0,0
label_7,4117,0,0,0,1,0,0,0,0
label_7,4118,0,0,0,1,0,0,0,0
label_7,4119,0,0,0,1,0,0,0,0
label_7,4120,0,0,0,1,0,0,0,0
label_7,4121,0,0,0,1,0,0,0,0
label_7,4122,0,0,0,1,0,0,0,0
label_7,4123,0,0,0,1,0,0,0,0
label_7,4124,0,0,0,1,0,0,0,0
label_7,4125,0,0,0,1,0,0,0,0
label_7,4126,0,0,0,1,0,0,0,0
label_7,4127,0,0,0,1,0,0,0,0
label_7,4128,0,0,0,1,0,0,0,0
label_7,4129,0,0,0,1,0,0,0,0
label_7,4130,0,0,0,1,0,0,0,0
label_7,4131,0,0,0,1,0,0,0,0
label_7,4132,0,0,0,1,0,0,0,0
label_7,4133,0,0,0,1,0,0,0,0
label_7,4134,0,0,0,1,0,0,0,0
label_7,4135,0,0,0,1,0,0,0,0
label_7,4136,0,0,0,1,0,0,0,0
label_7,4137,0,0,0,1,0,0,0,0
label_7,4138,0,0,0,1,0,0,0,0
label_7,4139,0,0,0,1,0,0,0,0
label_7,4140,0,0,0,1,0,0,0,0
label_7,4141,0,0,0,1,0,0,0,0
label_7,4142,0,0,0,1,0,0,0,0
label_7,4143,0,0,0,1,0,0,0,0
label_7,4144,0,0,0,1,0,0,0,0
label_7,4145,0,0,0,1,0,0,0,0
label_7,4146,0,0,0,1,0,0,0,0
label_7,4147,0,0,0,1,0,0,0,0
label_7,4148,0,0,0,1,0,0,0,0
label_7,4149,0,0,0,1,0,0,0,0
label_7,4150,0,0,0,1,0,0,0,0
label_7,4151,0,0,0,1,0,0,0,0
label_7,4152,0,0,0,1,0,0,0,0
label_7,4153,0,0,0,1,0,0,0,0
label_7,4154,0,0,0,1,0,0,0,0
label_7,4155,0,0,0,1,0,0,0,0
label_7,4156,0,0,0,1,0,0,0,0
label_7,4157,0,0,0,1,0,0,0,0
label_7,4158,0,0,0,1,0,0,0,0
label_7,4159,0,0,0,1,0,0,0,0
label_7,4160,0,0,0,1,0,0,0,0
label_7,4161,0,0,0,1,0,0,0,0
label_7,4162,0,0,0,1,0,0,0,0
label_7,4163,0,0,0,1,0,0,0,0
label_7,4164,0,0,0,1,0,0,0,0
label_7,4165,0,0,0,1,0,0,0,0
label_7,4166,0,0,0,1,0,0,0,0
label_7,4167,0,0,0,1,0,0,0,0
label_7,4168,0,0,0,1,0,0,0,0
label_7,4169,0,0,0,1,0,0,0,0
label_7,4170,0,0,0,1,0,0,0,0
label_7,4171,0,0,0,1,0,0,0,0
label_7,4172,0,0,0,1,0,0,0,0
label_7,4173,0,0,0,1,0,0,0,0
label_7,4174,0,0,0,1,0,0,0,0
label_7,4175,0,0,0,1,0,0,0,0
label_7,4176,0,0,0,1,0,0,0,0
label_7,4177,0,0,0,1,0,0,0,0
label_7,4178,0,0,0,1,0,0,0,0
label_7,4179,0,0,0,1,0,0,0,0
label_7,4180,0,0,0,1,0,0,0,0
label_7,4181,0,0,0,1,0,0,0,0
label_7,4182,0,0,0,1,0,0,0,0
label_7,4183,0,0,0,1,0,0,0,0
label_7,4184,0,0,0,1,0,0,0,0
label_7,4185,0,0,0,1,0,0,0,0
label_7,4186,0,0,0,1,0,0,0,0
label_7,4705,2,0,0,0,0,0,0,2
label_7,4706,2,0,0,0,0,0,0,2
label_7,4707,2,0,0,0,0,0,0,2
label_7,4708,2,0,0,0,0,0,0,2
label_7,4709,2,0,0,0,0,0,0,2
label_7,4710,2,0,0,0,0,0,0,2
label_7,4711,2,0,0,0,0,0,0,2
label_7,4712,2,0,0,0,0,0,0,2
label_7,4713,2,0,0,0,0,0,0,2
label_7,4714,2,0,0,0,0,0,0,2
label_7,4715,2,0,0,0,0,0,0,2
label_7,4716,2,0,0,0,0,0,0,2
label_7,4717,2,0,0,0,0,0,0,2
label_7,4718,2,0,0,0,0,0,0,2
label_7,4719,2,0,0,0,0,0,0,2
label_7,4720,2,0,0,0,0,0,0,2
label_7,4721,2,0,0,0,0,0,0,2
label_7,4722,2,0,0,0,0,0,0,2
label_7,4723,2,0,0,0,0,0,0,2
label_7,8060,0,0,0,0,0,0,1,0
label_7,8061,0,0,0,0,0,0,1,0
label_7,8062,0,0,0,0,0,0,1,0
label_7,8063,0,0,0,0,0,0,1,0
label_7,8064,0,0,0,0,0,0,1,0
label_7,8065,0,0,0,0,0,0,1,0
label_7,8066,0,0,0,0,0,0,1,0
label_7,8067,0,0,0,0,0,0,1,0
label_7,8068,0,0,0,0,0,0,1,0
label_7,8069,0,0,0,0,0,0,1,0
label_7,8070,0,0,0,0,0,0,1,0
label_7,8071,0,0,0,0,0,0,1,0
label_7,8072,0,0,0,0,0,0,1,0
label_7,8073,0,0,0,0,0,0,1,0
label_7,8074,0,0,0,0,0,0,1,0
label_7,8075,1,0,0,0,0,0,1,0
label_7,8076,1,0,0,0,0,0,1,0
label_7,8077,1,0,0,0,0,0,1,0
label_7,8078,1,0,0,0,0,0,1,0
label_7,8079,1,0,0,0,0,0,1,0
label_7,8080,1,0,0,0,0,0,1,0
label_7,8081,1,0,0,0,0,0,1,0
label_7,8082,1,0,0,0,0,0,1,0
label_7,8083,1,0,0,0,0,0,1,0
label_7,8084,1,0,0,0,0,0,0,0
label_7,8085,1,0,0,0,0,0,0,0
label_7,8086,1,0,0,0,0,0,0,0
label_7,8087,1,0,0,0,0,0,0,0
label_7,8088,1,0,0,0,0,0,0,0
label_7,8089,1,0,0,0,0,0,0,0
label_7,8090,1,0,0,0,0,0,0,0
label_7,8091,1,0,0,0,0,0,0,0
label_7,8092,1,0,0,0,0,0,0,0
label_7,8093,1,0,0,0,0,0,0,0
label_7,8094,1,0,0,0,0,0,0,0
label_7,8095,1,0,0,0,0,0,0,0
label_7,8096,1,0,0,0,0,0,0,0
label_7,8953,0,0,0,0,0,1,0,0
label_7,8954,0,0,0,0,0,1,0,0
label_7,8955,0,0,0,0,0,1,0,0
label_7,8956,0,0,0,0,0,1,0,0
label_7,8957,0,0,0,0,0,1,0,0
label_7,8958,0,0,0,0,0,1,0,0
label_7,8959,0,0,0,0,0,1,0,0
label_7,8960,0,0,0,0,0,1,0,0
label_7,8961,0,0,0,0,0,1,0,0
label_7,8962,0,0,0,0,0,1,0,0
label_7,8963,0,0,0,0,0,1,0,0
label_7,8964,0,0,0,0,0,1,0,0
label_7,8965,0,0,0,0,0,1,0,0
label_7,8966,0,0,0,0,0,1,0,0
label_7,8967,0,0,0,0,0,1,0,0
label_7,8968,0,0,0,0,0,1,0,0
label_7,8969,0,0,0,0,0,1,0,0
label_7,8970,0,0,0,0,0,1,0,0
label_7,8971,0,0,0,0,0,1,0,0
label_7,8972,0,0,0,0,0,1,0,0
label_7,8973,0,0,0,0,0,1,0,0
label_7,8974,0,0,0,0,0,1,0,0
label_7,8975,0,0,0,0,0,1,0,0
label_7,8976,0,0,0,0,0,1,0,0
label_7,8977,0,0,0,0,0,1,0,0
label_7,8978,0,0,0,0,0,1,0,0
label_7,8979,0,0,0,0,0,1,0,0
label_7,8980,0,0,0,0,0,1,0,0
label_7,8981,0,0,0,0,0,1,0,0
label_7,8982,0,0,0,0,0,1,0,0
label_7,8983,0,0,0,0,0,1,0,0
label_7,8984,0,0,0,0,0,1,0,0
label_7,9012,0,0,0,0,0,1,0,0
label_7,9013,0,0,0,0,0,1,0,0
label_7,9014,0,0,0,0,0,1,0,0
label_7,9015,0,0,0,0,0,1,0,0
label_7,9016,0,0,0,0,0,1,0,0
label_7,9017,0,0,0,0,0,1,0,0
label_7,9018,0,0,0,0,0,1,0,0
label_7,9019,0,0,0,0,0,1,0,0
label_7,9020,0,0,0,0,0,1,0,0
label_7,9021,0,0,0,0,0,1,0,0
label_7,9022,0,0,0,0,0,1,0,0
label_7,9023,0,0,0,0,0,1,0,0
label_7,9024,0,0,0,0,0,1,0,0
label_7,9025,0,0,0,0,0,1,0,0
label_7,9026,0,0,0,0,0,1,0,0
label_7,9027,0,0,0,0,0,1,0,0
label_7,9028,0,0,0,0,0,1,0,0
label_7,9029,0,0,0,0,0,1,0,0
label_7,9030,0,0,0,0,0,1,0,0
label_7,9031,0,0,0,0,0,1,0,0
label_7,9032,0,0,0,0,0,1,0,0
label_7,9033,0,0,0,0,0,1,0,0
label_7,9034,0,0,0,0,0,1,0,0
label_7,9035,0,0,0,0,0,1,0,0
label_7,9036,0,0,0,0,0,1,0,0
label_7,9037,0,0,0,0,0,1,0,0
label_7,9038,0,0,0,0,0,1,0,0
label_7,9039,0,0,0,0,0,1,0,0
label_7,9040,0,0,0,0,0,1,0,0
label_7,9041,0,0,0,0,0,1,0,0
label_7,9042,0,0,0,0,0,1,0,0
label_7,9177,0,0,0,0,0,0,0,2
label_7,9178,0,0,0,0,0,0,0,2
label_7,9179,0,0,0,0,0,0,0,2
label_7,9180,0,0,0,0,0,0,0,2
label_7,9181,0,0,0,0,0,0,0,2
label_7,9182,0,0,0,0,0,0,0,2
label_7,9183,0,0,0,0,0,0,0,2
label_7,9184,0,0,0,0,0,0,0,2
label_7,9185,0,0,0,0,0,0,0,2
label_7,9186,0,0,0,0,0,0,0,2
label_7,9187,0,0,0,0,0,0,0,2
label_7,9188,0,0,0,0,0,0,0,2
label_7,9189,0,0,0,0,0,0,0,2
label_7,9190,0,0,0,0,0,0,0,2
label_7,9191,1,0,0,0,0,0,0,2
label_7,9192,1,0,0,0,0,0,0,2
label_7,9193,1,0,0,0,0,0,0,2
label_7,9194,1,0,0,0,0,0,0,2
label_7,9195,1,0,0,0,0,0,0,2
label_7,9196,1,0,0,0,0,0,0,2
label_7,9197,1,0,0,0,0,0,0,2
label_7,9198,1,0,0,0,0,0,0,2
label_7,9199,1,0,0,0,0,0,0,2
label_7,9200,1,0,0,0,0,0,0,2
label_7,9201,1,0,0,0,0,0,0,2
label_7,9202,1,0,0,0,0,0,0,2
label_7,9203,1,0,0,0,0,0,0,2
label_7,9204,1,0,0,0,0,0,0,2
label_7,9205,1,0,0,0,0,0,0,2
label_7,9206,1,0,0,0,0,0,0,2
label_7,9207,1,0,0,0,0,0,0,2
label_7,9208,1,0,0,0,0,0,0,2
label_7,9209,1,0,0,0,0,0,0,2
label_7,9210,1,0,0,0,0,0,0,2
label_7,9211,1,0,0,0,0,0,0,2
label_7,9212,1,0,0,0,0,0,0,2
label_7,9213,1,0,0,0,0,0,0,2
label_7,9214,1,0,0,0,0,0,0,2
label_7,9215,1,0,0,0,0,0,0,2
label_7,9216,1,0,0,0,0,0,0,2
label_7,9217,1,0,0,0,0,0,0,2
label_7,9218,1,0,0,0,0,0,0,2
label_7,9219,1,0,0,0,0,0,0,2
label_7,9220,1,0,0,0,0,0,0,2
label_7,9221,1,0,0,0,0,0,0,2
label_7,9222,1,0,0,0,0,0,0,2
label_7,9223,1,0,0,0,0,0,0,2
